column
47.0
52.68
56.51
56.75
57.0
57.06
58.0
58.0
58.0
58.0
58.0
58.92
59.0
60.0
60.0
60.0
60.0
61.0
62.33
62.42
63.0
63.39
63.63
64.0
64.0
64.0
64.0
64.0
64.3
64.69
65.0
65.5
66.62
67.51
67.53
67.6
68.0
68.0
68.0
68.0
68.0
68.0
68.6
68.8
69.0
69.0
69.0
69.1
69.1
69.1
69.58
69.6
70.0
70.0
70.0
70.0
70.0
70.0
70.0
70.0
70.0
70.0
70.21
70.78
70.9
70.95
71.0
71.2
71.92
72.0
72.0
72.0
72.0
72.0
72.0
72.22
72.4
72.45
72.51
72.51
73.0
73.0
73.0
73.0
73.0
73.0
73.0
73.0
73.0
73.2
73.24
73.28
73.45
73.56
73.74
74.0
74.0
74.0
74.0
74.0
74.0
74.0
74.0
74.0
74.14
74.75
74.8
74.8
74.8
75.0
75.0
75.0
75.0
75.11
75.17
75.39
75.8
76.0
76.0
76.0
76.0
76.0
76.0
76.0
76.27
76.27
76.4
76.65
76.69
77.0
77.0
77.0
77.0
77.11
77.3
77.5
77.8
77.92
78.0
78.0
78.0
78.0
78.0
78.0
78.0
78.01
78.14
78.48
78.5
78.5
78.6
79.0
79.0
79.0
79.0
79.0
79.22
79.36
79.45
79.47
79.5
79.52
79.52
79.58
80.0
80.0
80.0
80.0
80.0
80.0
80.0
80.0
80.38
80.68
80.68
80.68
80.8
80.9
81.0
81.0
81.0
81.16
81.59
81.68
81.68
81.72
81.93
82.0
82.0
82.0
82.0
82.0
82.0
82.36
82.5
82.5
83.0
83.0
83.0
83.0
83.0
83.0
83.0
83.0
83.0
83.07
83.24
83.3
83.3
83.5
83.5
83.5
84.0
84.0
84.0
84.0
84.0
84.0
84.4
84.42
84.6
84.7
84.9
84.9
85.0
85.0
85.0
85.0
85.0
85.0
85.0
85.0
85.0
85.0
85.0
85.0
85.2
85.32
85.49
85.6
85.6
85.61
85.67
85.83
85.92
86.0
86.0
86.0
86.0
86.0
86.0
86.0
86.0
86.0
86.0
86.36
87.0
87.0
87.0
87.0
87.0
87.0
87.0
87.0
87.0
87.0
87.17
87.29
87.53
87.89
88.0
88.0
88.0
88.0
88.0
88.0
88.0
88.0
88.3
88.64
88.74
88.8
88.81
89.0
89.0
89.0
89.04
89.19
89.19
89.5
89.5
89.5
89.53
90.0
90.0
90.0
90.0
90.0
90.0
90.0
90.0
90.0
90.0
90.0
90.0
90.0
90.0
90.0
90.0
90.0
90.0
90.0
90.0
90.0
90.0
90.0
90.1
90.12
90.48
90.57
90.6
90.7
91.0
91.0
91.0
91.0
91.11
91.22
91.34
91.66
91.8
92.0
92.0
92.0
92.0
92.0
92.0
92.14
92.14
92.27
92.8
93.0
93.0
93.0
93.0
93.0
93.0
94.0
94.0
94.55
95.0
95.0
95.0
95.12
95.69
95.72
95.74
96.0
96.0
96.0
96.0
96.54
96.6
96.6
97.0
97.0
97.41
97.43
97.5
98.0
98.0
98.17
98.24
99.0
99.16
99.45
100.0
100.0
100.0
100.0
100.0
100.0
100.0
100.0
100.2
100.27
100.68
100.97
101.0
101.0
101.0
101.0
101.0
101.0
101.0
101.0
101.0
102.0
102.28
102.5
102.5
102.5
104.0
105.0
105.0
105.35
106.0
106.0
106.56
106.8
107.0
107.0
107.0
108.0
108.8
109.0
109.0
109.0
110.0
110.0
110.0
110.27
111.0
111.0
111.0
111.44
111.63
111.63
112.0
112.0
112.0
113.0
113.0
113.0
113.0
113.0
113.0
114.0
114.0
115.0
115.0
115.0
115.5
115.5
115.5
116.0
116.54
117.0
118.0
118.0
119.0
119.37
120.0
120.0
120.0
120.0
120.0
120.0
121.8
122.0
122.0
122.0
122.0
122.0
122.0
122.0
123.0
125.0
125.0
126.43
127.0
130.0
130.9
132.0
133.0
134.0
134.0
136.64
136.64
138.0
138.0
139.0
140.0
142.0
142.0
142.0
142.0
143.16
144.0
145.0
145.0
150.0
150.0
150.0
150.0
157.31
161.0
162.0
162.0
164.0
164.0
165.0
167.0
171.0
173.8
174.0
174.0
174.0
180.0
191.0
192.0
195.0
196.0
196.0
202.6
213.0
240.0
315.0
