column
71.2
76.0
84.0
85.0
85.12
85.65
87.0
87.26
88.0
88.8
89.29
90.0
90.64
91.39
91.53
92.0
92.0
93.13
94.0
94.12
94.93
95.2
95.3
96.0
96.0
96.0
96.0
96.0
96.0
96.9
97.0
97.0
97.0
98.7
99.2
99.2
99.45
100.0
100.0
100.0
100.0
100.0
100.0
100.0
100.27
101.0
101.0
102.0
102.0
102.0
102.73
102.73
102.73
102.78
103.0
103.0
103.0
104.0
104.0
104.0
106.0
108.0
108.0
108.11
109.8
110.0
110.0
110.0
110.0
110.0
110.0
110.0
110.0
110.0
110.2
110.25
112.0
112.0
113.0
113.0
113.42
113.5
114.31
115.0
115.0
115.0
115.0
115.0
115.0
115.0
115.0
115.32
115.48
116.0
118.0
118.0
118.0
118.0
119.0
119.82
120.0
120.0
120.0
120.0
120.0
120.0
120.0
120.0
120.0
120.6
121.0
121.0
122.0
123.0
123.55
124.0
124.0
124.0
124.0
124.0
124.0
124.3
124.43
127.0
127.0
127.6
128.0
128.0
128.22
128.22
128.6
130.0
130.0
130.0
132.0
133.0
133.46
136.0
136.0
136.18
137.0
137.0
137.65
138.0
138.0
140.0
140.0
140.0
140.38
141.0
141.0
141.0
141.0
141.8
142.0
142.0
142.8
142.8
142.8
143.0
143.0
143.0
143.0
143.0
143.0
143.0
143.9
144.0
144.0
144.0
144.0
144.18
145.0
145.0
145.0
145.95
147.0
148.0
149.0
149.03
150.0
150.0
150.0
150.0
150.0
150.0
151.6
151.61
152.0
152.69
153.0
154.0
154.0
154.0
154.0
156.0
156.65
157.0
159.0
160.0
160.0
160.0
165.65
167.0
167.74
167.74
167.74
172.9
173.2
173.44
174.0
175.0
177.0
178.0
180.0
181.0
182.38
184.0
185.0
185.0
187.0
187.0
191.0
195.0
195.0
197.0
203.9
207.0
207.0
208.0
209.92
210.0
211.0
220.0
221.0
223.0
233.0
241.29
242.37
249.0
260.0
263.5
285.0
298.0
329.0
330.0
335.0
340.0
397.0
563.0
